S05683,Je veux aller de Saint-Etienne a Clermont-Ferrand lundi
S05684,Merci beaucoup
S05685,Comment aller de Marseille vers Llle ? ...
S05686,Je veux aller de Moitpellier à Lyon via Saini-Etienne
S05687,Je voudrais aller de Diijon à Natnes
S05688,je veux aller de bordeuux à le haver
S05689,Je souhaite me rendre à Paris depuis Llile
S05690,Quel temps fait-il à Nimes ?!!!
S05691,Comment aller de Rennes vers Anegrs ?
S05692,je veux aller de grenoble à bordeaux ce soir
S05693,je suis a la maison
S05694,Train
S05695, Je veux aller de Rennes à Clermont-Ferrand via Toulouse
S05696,Je veux aller de Dijon à Marsielle via Rennes
S05697,Je veux aller de Grenoble a Angers lundi!!!
S05698,"  Salut, je veux aller de Lille à Lyon stp  "
S05699,Je pars de Nmies et je vais a Rennes
S05700,je VoUdrais AlleR De maRseille à diJon en PaSsAnt par strasbOurg
S05701,Pour le boulot: Toulouse -> Clermont-Ferrand
S05702,Je suis a la maison 
S05703,Je voudrais aller de Nantse à Grenobue
S05704,Je Dois Rejoindre Mantpellier En Partant De Lyon Avec Mon Ami Albert
S05705,Train
S05706,Un ticket Reims Bordeaux
S05707,Des trains en partance de Lille vers Montpellier
S05708,"SalUt, jE veUX aller DE monTPellIEr à angERs stp  "
S05709,"Salut, je veux aller de Le Havre à Toulon stp  "
S05710,JE SOUHAITE ME RENDRE À CLERMONT-FERRAND DEPUIS TOUULOUSE
S05711,Réserver un train de Nantes à Lille pour demain
S05712,  COMMENT ALLER DE MONTPELLIRE VERS PARIS ?
S05713,Bonjour
S05714,Je suis à la maison
S05715,Je voudrais aller de Grenoble a Saint-Etienne
S05716,BiLlet De diJon A STrasbourg!!
S05717,Je voudrais un billet Strasbougr-Grenoble ...
S05718,Je voudrais aller de Diion à Nice en passant par Lolle
S05719,Billet De Niec À Saint-Etinene
S05720,Comment aller de Bordeaux vers Toulon ?
S05721,je veux aller de toulouse à lyno lundi ?
S05722, Billet de Montpellier à Grenoble!!!
S05723,Pour le boulot: Lyon -> Le Havre
S05724,Billet de Toulouse à Grenoble 
S05725,je veux aller de toulon à niice ce soir!!!
S05726,Je veux aller de Clermont-Ferrnad à Grenoble demain
S05727,Je suis a la maison
S05728,Je veux aller de Reims à Niies ce soir
S05729,Je veux un billet
S05730,Je dois rejoindre Toulouse en partant de Toulon avec mon ami Albert
S05731,Je veux aller de Strasbourg à Rnnes
S05732,Je veux un billet
S05733,  un Ticket Greioble NantEs 
S05734,Je veux aller de Nantes à Touyouse lundi
S05735,un ticket nice saint-etienne
S05736," salut, je veux aller de reines à nimes stp  "
S05737,Quel temps fait-il a Lyon ? ?
S05738,JE VEUX ALLER DE RENES A STRABOURG DEMAIN  
S05739,Je veux aller demain
S05740,Billet de Strasoburg à Marseille
S05741,Quel temps fait-il à Bordeaux ?
S05742,de a
S05743, Je veux aller de Angers à Clermont-Ferrand ce soir
S05744,Je souhaite me rendre à Lee Havre depuis Reims
S05745,JE VOUDRAIS UN BILLET MARSEILLE-DIJOON ?
S05746,Je veux aller de Toulouse a Dijon via Nantes
S05747,Aller à
S05748,je veux aller de saint-etienne à paris lundi
S05749,Je voudrais un billet Saint-Etienne-Montpelier
S05750, JE VEUX UN BILLET 
S05751,je PArs.
S05752,Je suis à la maison!!
S05753,  Je veux aller de Nimes à Niee ce soir  
S05754,JE DOIS REJOINDRE STRASBOUGR EN PARTANT DE TOULON AVEC MON AMI ALBERT
S05755,Je voudrais aller de Saint-Etienne a Toulouse!!
S05756,Quel temps fait-il à Marseille ?.
S05757,Je suis a la maison
S05758,Je voudrais aller de Nantes a Lyon
S05759,Avec mes amis florence et paris je mange une pizza ...
S05760,Je veux aller de Moontpellier a Toulousse lundi
S05761,JE VOUDRAIS UN BILLET BORDAEUX-TOULON   ?
S05762, JE VEUX ALLER DE LYON A LILLE LUNDI  
S05763,Train
S05764,Des trains en partance de Rennes vers Montpellier
S05765,Je pars de Lon et je vais a Toulon!!!
S05766,Aller à.
S05767,"SALUT, JE VEUX ALLER DE MONTPPELLIER A LILLE STP"
S05768,Billet de Paris à Saint-Etienne 
S05769,Je veux aller de Lyoon à Rennes ce soir
S05770,  JE VEUX ALLER DE STRASBOUURG À NANTES VIA CLERMONT-FERRAND
S05771,Merci beaucoup
S05772,MERCI BEAUCOUP
S05773,Je veux aller de Rennes à Anges!!
S05774,"Salut, je veux aller de Grenooble à Nice stp!!"
S05775,Je voudrais aller de Genoble à Monpellier en passant par Bordeux
S05776,  Bonjour  
S05777,Je Veux Aller De Clermont-Ferrand À Nimes Ce Soir!!!
S05778,Je voudrais aller de Toulon à Angers ...
S05779,Réserver un train de Angers à Touluse pour demain!!!
S05780,Un ticket Grenoble Toulouse
S05781,Train
S05782,Avec mes amis florence et paris je mange une pizza ...
S05783,un ticket strasbOuRg touloN
S05784,Je veux aller de Toulouse à Le Havre lundi
S05785,Billet de Reis à Mrseille
S05786,Je veux aller demain
S05787,Je veux un billet
S05788,je veux aller de nimes a toulouse via marseilie!!
S05789, Train  
S05790,Je veux aller de Tulon à Montpeller via Saint-Etienne
S05791,DE À 
S05792,RESERVER UN TRAIN DE BORDEAUX A RENNES POUR DEMAIN
S05793,Pour le boulot: Rennes -> Niimes
S05794,un ticket mOntpellier reIas ?
S05795,JE VOUDRAIS ALLER DE STRASBOURG À NIMES EN PASSANT PAR PARIS
S05796,Je Suis À La Maison.
S05797,deS trains en PArtaNce dE grenOblE vers naetes ?
S05798,Je pars de Lyon et je vais a Paris
S05799,Je pars de Toulon et je vais à Tolouse!!
S05800,Peux-tu m'aider ? 
S05801,Je veux aller demain
S05802,Je pars de Strasbourg et je vais à Toulouse
S05803,  Je veux aller de Dijon à Grenoble ce soir
S05804,JE VEUX ALLER DE NIMEES A PARSI ?
S05805, Reserver un train de Le Havre a Angers pour demain
S05806,pOur le boulot: siant-Etienne -> nimes
S05807,Billet de Touon à Grenobble
S05808,Je veux aller de Nimas à Marseille ce soir 
S05809,Je voudrais aller de Angers a Nimes en passant par Grenoble
S05810,Je veux aller de Riems à Lille lundi
S05811,Je voudrais aller de Naantes a Dijno en passant par Saint-Etiennne ...
S05812,Je pars de Saint-Etienne et je vais à Dijon
S05813,JE DOIS REJOINDRE BORDEAUX EN PARTANT DE LILLE AVEC MON AMI ALBERT 
S05814, Je voudrais aller de Sttrasbourg a Remis en passant par Le Havre  
S05815,de à
S05816,JE VOUDRAIS ALLER DE BOORDEAUX A NICE EN PASSANT PAR LILIE
S05817,Je veux aller de Renes à Reims ce soir
S05818,Merci beaucoup
S05819, Je veux aller de Touon a Dijon 
S05820,Pour le boulot: Lyon -> Anggers
S05821,Je souhaite me rendre à Saint-Etienne depuis Mraseille
S05822,Je veux aller de Nantes à Lille demain
S05823,Quel temps fait-il à Lille ?
S05824,Je pars de Le HHavre et je vais à Mraseille!!
S05825,Je veux aller de Anges a Nimes lundi!!!
S05826,Je Pars De Marseille Et Je Vais À Le Haavre
S05827,Pour Le Boulot: Bordeaxu -> Lyon.
S05828,Avec mes amis florence et paris je mange une pizza!!
S05829,je voudrais un BiLlet marseillE-NnTes
S05830, Aller à 
S05831,Un Ticket Strasbourg Rennes
S05832,Je voudrais aller de Agners à Nimes
S05833,je veux aller de lille à bordeux lundi
S05834,JE VEUX ALLER DE GREENOBLE À CLERMONT-FEYRAND!!!
S05835,Je veux aller de Strasbourg à Toullon demain!!!
S05836,Peux-tu m'aider ?
S05837, Un ticket Lille Nmies
S05838,Je veux aller de Reims à Nimes
S05839,je Veux aller de StraSbourg à ToulOuse demAin
S05840,de à  
S05841,Billet de Niues à Nice
S05842,Des trains en partance de Nies vers Le Havre ...
S05843, Réserver un train de Nntes à Paris pour demain  
S05844,"Salut, je veux aller de Bordeaux à Niee stp"
S05845,J'aime Toulouse
S05846,Je pars de Clermont-Ferrand et je vais à Dijon
S05847,pour le boulot: strasbourg -> bordeeaux
S05848,Je veux aller de Nioe à Grenbole via Nates
S05849,Billet de Nice à Dijoon
S05850,COMMENT ALLER DE PAIS VERS GRENOBLE ?
S05851,quel temps fait-il à montpellier ?
S05852,Je dois rejoindre Djion en partant de Nece avec mon ami Albert
S05853,Je veuX aLler de toULouSe à Marseille.
S05854,Billet de Nice à Montpellire
S05855,Comment aller de Dijjon vers Angers ?
S05856,"Salut, je veux aller de Clermont-Ferrand à Angyrs stp!!"
S05857,Je dois rejoindre Lille en partant de Saint-Etienne avec mon ami Albert.
S05858,"Salut, je veux aller de Bodreaux a Niimes stp"
S05859,Peux-tu m'aider ?
S05860,Je voudrais aller de Clermont-Ferrand a Grenoble en passant par Reims
S05861, Pour le boulot: Montpellier -> Toulon !!!
S05862,AVEC MES AMIS FLORENCE ET PARIS JE MANGE UNE PIZZA   ...
S05863,Peux-tu m'aider ?
S05864,Je veux aller de Saint-Etienne à Bordeaux ce soir ...
S05865,Je voudrais aller de Strasbourg à Nimes en passant par Nantes 
S05866,Un ticket Dion Lille
S05867,Un ticket Rennes Dion
S05868,"Salut, je veux aller de Toulouse à Reims stp"
S05869,Je veux aller de Bordeaux à Saint-Etienne ce soir ...
S05870,Comment aller de Montellier vers Toulouse ?
S05871,Avec mes amis florence et paris je mange une pizza
S05872,je voudrais un billet lillle-montpellier
S05873,je veux aller de dijon à saint-tienne demain
S05874,Je veux aller de Le Hevre à Tyulon via Grneoble
S05875, avec mes amis florence et paris je mange une pizza 
S05876,Aller à
S05877, Pour le boulot: Angers -> Montpellier  
S05878,AVEC MES AMIS FLORENCE ET PARIS JE MANGE UNE PIZZA!!
S05879,  Bonjour 
S05880,Pour le boulot: Niec -> Renyes
S05881,  Billet de Marseille à Le eavre
S05882, Quel Temps Fait-Il À Nimes ? 
S05883,je veux aller de toulon à rennes via clermont-ferrand!!
S05884,Des trains en partance de Clermont-Ferrand vers Lile
S05885,"  Salut, je veux aller de Touluse a Nie stp  "
S05886,Je pars
S05887,Billet De Reims À Le Havre
S05888,Je pars de Rennes et je vais à Strasborug
S05889,des trains en partance de reims vers marseille
S05890,Je souhaite me rendre à Nnates depuis Grenoble
S05891,Je Veux Aller De Saint-Etienne À Rennes Demain
S05892,Je veux aller de Montpelier à Paris lundi
S05893,peux-tu m aIDer ? ?
S05894,Pour le boulot: Marseille -> Toulun
S05895,Je dois rejoindre Toulouse en partant de Toulon avec mon ami Albert!!!
S05896,Un ticket Nantes Saint-Etienne
S05897,Merci Beaucoup!!
S05898,Train!!
S05899,de à
S05900,Un ticket Toulon Clrmont-Ferrand
S05901,"Salut, Je Veux Aller De Lille À Sainte-Tienne Stp"
S05902,  Je veux aller de Lyoon à Rems demain 
S05903,Je Voudrais Aller De Angers À Djion
S05904,je veux allEr de saint-eTIENne à reiims lundi!!
S05905,Je voudrais aller de Nantes à Nimes en passant par Le aavre
S05906,Je Veux Aller De Grenole A Saint-Eetienne
S05907,Je souhaite me rendre à Touloues depuis Toulon
S05908,Je voudrais aller de Toulen à Saint-Etienen en passant par Niec
S05909,Je pars de Nantes et je vais à Dijon.
S05910,Je dois rejoindre Rnnes en partant de Strasbourg avec mon ami Albert
S05911,  Je Veux Aller De Nantes À Reis Via Bordeuax
S05912,Un ticket Nimes Montpellier ?
S05913,de à
S05914, Bonjour 
S05915,JE VOUDRAIS UN BILLET SAINT-ETIENNE-CLERMONT-FERRAND
S05916,Réserver un train de Toulouse à Ncie pour demain ?
S05917,  Je voudrais un billet Niice-Toulon  
S05918,Merci beaucouP
S05919,Je voudrais aller de Le Haore à Nice
S05920,Je souhaite me rendre à Angers depuis Nimes
S05921,je voudrais aller de toulon a nice  
S05922,Je souhaite me rendre à Angres depuis Strasbbourg
S05923,Pour le boulot: Le Havre -> Rennes.
S05924,  Je voudrais aller de Diijon à Tulon
S05925,Je veux aller de Strasbourg à Lyon
S05926,je voudrais aller de nimes a lille en passant par lyon
S05927,Peux-tu m'aider ?
S05928,Quel temps fait-il à Marseille ?
S05929,JE pars De grEnobble et jE vaiS a sttrasbourG ...
S05930,comment aller de marsielle vers saint-etienne ? ...
S05931,je dois rejoindre tulon en partant de lille avec mon ami albert
S05932,Je voudrais aller de Paris à Lille en passant par Montpellier
S05933,Je suis à la maison ?
S05934,Des Trains En Partance De Nanes Vers Boreaux
S05935,  Un ticket Bordeaux Nantes
S05936,Billet de Clermont-Ferrand à Lille
S05937,Je pars ?
S05938,Je dois rejoindre Starsbourg en partant de Nantes avec mon ami Albert
S05939,je veux aller de lyon à toulon demain
S05940,Réserver un train de Paris à Nice pour demain   ...
S05941,Je veux aller de Reims a Angesr via Grenoble
S05942,Un ticket Strasbourg Dijon
S05943,Je Dois Rejoindre Toulen En Partant De Angerrs Avec Mon Ami Albert ...
S05944,Je souhaite me rendre a Bordeiux depuis Angers!!
S05945,De À ?
S05946,Je veux aller de Nimees à Bordeaux ce soir
S05947,Réserver un train de Lee Havre à Lyon pour demain
S05948,J'aime Clermont-Ferrand
S05949,Je veux aller de Rennes à Paris
S05950,Je Veux Aller De Rennees À Grenobel
S05951,Avec Mes Amis Florence Et Paris Je Mange Une Pizza
S05952,  Des trains en partance de Montpeller vers Nie 
S05953,Comment aller de Dijon vers Niae ?
S05954,Je veux aller de Le Haire à Rennes ce soir
S05955,Je pars de Lille et je vais à Toulouse!!!
S05956,JE VEUX ALLER DE LILLE A NICE CE SOIR
S05957,Des trains en partance de Nmes vers Toulousse
S05958,je Pars dE niiCe et jE vAiS A parRis
S05959,BILLET DE PRIS A CLERMONT-FERRAND
S05960, Je voudrais aller de Toulouse a Bordeaux en passant par Dijjon  
S05961," Salut, je veux aller de Monpellier a Saint-Etinne stp"
S05962,je pars de le havre et je vais à bordiaux
S05963,  Bonjour .
S05964,aller à
S05965,  Je suis a la maison
S05966, Billet de Bordeaux à Grunoble 
S05967,Je pars de Marseiyle et je vais a Angers
S05968,Je dois rejoindre Saint-Etienne en partant de Nie avec mon ami Albert!!
S05969,Je Suis À La Maison
S05970,Pour le boulot: Clermont-Ferrand -> Nantes
S05971,"Salut, je veux aller de Nimes à Saint-Etienne stp"
S05972,Réserver un train de Straasbourg à Saint-Etienne pour demain!!
S05973,Billet de Reiys à Nanees
S05974,Je veux aller de Grenoble a Niec ce soir
S05975,Je veux aller de Paris à Montpellier via Bordeaux
S05976,  UN TICKET SAIN-TETIENNE BORDEAUX 
S05977,Je veux aller de Toulouse à Renes via Grenoble
S05978,Comment aller de Angers vers Montpellier ?
S05979,J'Aime Grenoble
S05980,  Je veux aller de Bordeaux à Le Havvre ce soir 
S05981,je voudrAis un billet anGers-toulouse
S05982,Bonjour ?
S05983,Je Voudrais Aller De Marseille À Lilel En Passant Par Dijon
S05984,Un ticket Rennes Saint-Etienne
S05985,Je souhaite me rendre a Puris depuis Strasbourg.
S05986,Je veux un billet
S05987,Réserver un train de Touloon à Lyn pour demain ?
S05988,Train
S05989,Je veux aller de Lilae a Reenes
S05990,je veux aller de toulon a rennes  !!!
S05991,Je veux aller de Marseille à Nates lundi
S05992,Je veux aller de Bordeaux à Anngers via Montpellier ?
S05993,  je voUdRais un bIllET reIsm-sTrasbourg 
S05994,Je voudrais aller de Montpellier à Leon.
S05995,"Salut, je veux aller de Marseille à Tolon stp  "
S05996,"Salut, Je Veux Aller De Lyoon À Lille Stp"
S05997,je dois rejoindre touon en partant de dojon avec mon ami albert
S05998,Quel temps fait-il à Lille ?
S05999,Je suis a la maison
S06000,Je suis a la maison  
S06001,JE VEUX ALLER DEMAIN
S06002,  de à  
S06003,Je veux aller de Marseille à Clermont-Ferarnd ?
S06004,JE VEUX ALLER DE REIS À SAINT-ETIENNE VIA LOYN
S06005,Je pars
S06006,Pour le boulot: Tuolon -> Reims
S06007,Réserver un train de Strasbourg à Lyon pour demain
S06008,Je Veux Aller De Strasbourg À Saint-Etienne Demain
S06009,Réserver un train de Strasborg à Marseille pour demain
S06010,Je veux aller demain
S06011,Je voudrais aller de Paris à Nice en passant par Angers!!
S06012,Train
S06013,Je pars de Montpellyer et je vais à Maseille!!
S06014, pour le boulot: anges -> toulon 
S06015,Aller a
S06016,aLler à
S06017,Un ticket Nantus Clereont-Ferrand
S06018, Billet de Marseille à Strabsourg  !!!
S06019,UN TICKET GRENOBLE MONTPELILER
S06020,je voudrais aller de lyon a diyon en passant par montpellier
S06021,  Je veux aller de Niimes a Bordeaux ce soir
S06022,QUEL TEMPS FAIT-IL A MARSEILLE ?
S06023,Comment aller de Nantes vers Rennes ?
S06024,Avec mes amis florence et paris je mange une pizza
S06025,BILLET DE SAINT-ETEINNE À STRASBOURG
S06026,Merci beaucoup
S06027,  Reserver un train de Clermont-Ferrand a Strasborg pour demain .
S06028,Je voudrais aller de Toulouse à Reims en passant par Bordeaux
S06029,comment aller de strasbougr vers nantes ?
S06030,Des trains en partance de Nantes vers Clermont-Ferrand
S06031,Pour le boulot: Clermont-Ferrand -> Nimse
S06032,UN TICKET CLERMONT-FERAND MONTPELLIER
S06033,"salut, je veux aller de montpellier à reims stp"
S06034,Reserver un train de Marseiale a Nimes pour demain
S06035,Je veux aller demain
S06036,Je pars
S06037,  Je veux aller de Marseille a Piris ce soir  
S06038,JE VOUDRAIS ALLER DE RNENES À GRENOBLE ...
S06039,Billet de Tuolon à Dijon  
S06040,je veux aller de nantes à lille
S06041,Je veux aller de Clermont-Ferrand à Marseille ce soir
S06042,JE Dois rEjoiNdre RenneS en Partant de SaiNT-etIeNne avec mon Ami AlberT!!!
S06043,UN TICKET MONTPELLIER NANTES
S06044,Je voudrais un billet Reims-Lille!!!
S06045,J'aime Grenoble
S06046,"Salut, je veux aller de Clermont-Ferrand à Le Havoe stp!!!"
S06047,merci beAucoup
S06048,de à
S06049,Un ticket Nantos Llle
S06050,Je pars de Nantes et je vais à Diijon
S06051,Réserver un train de Dijon à Montpellier pour demain
S06052,Je veux aller de Lille à Toulon via Saint-Etiennne 
S06053,JE VEUX ALLER DE CLEERMONT-FERRAND A NICE CE SOIR
S06054,  JE VEUX ALLER DE LAON A TOULOON DEMAIN!!!
S06055,  Billet de Dijon à Clermont-Ferrand
S06056,JE PARS
S06057,  J'aime Saint-Etienne 
S06058,Je veux aller de Nice a Strasbourg via Niimes!!
S06059,Bonjour
S06060,je veux un billet
S06061,Je veux aller de Touluose a Nimmes lundi
S06062,Un ticket Toulon Le Hare
S06063,Pour le boulot: Staasbourg -> Clermont-Ferrand
S06064,Je veux aller de Nantes a Grenoble
S06065,Un ticket Clermont-Ferrand Nice
S06066,Je veux aller de Nantes a Rennes lundi
S06067,Quel temps fait-il à Reims ?
S06068,Reserver un train de Strasbourg a Montpellieer pour demain
S06069,Réserver un train de Rennes à Strasbourg pour demain
S06070,  Je voudrais aller de Angers à Lyon en passant par Toulouse  !!!
S06071,Merci beaucoup
S06072,Je Veux Aller De Grenoble À Lille Via Touloon
S06073,Pour le boulot: Montpellier -> Bordeaux
S06074,peux-tu m'aider ?
S06075,Je dois rejoindre Saint-Etienne en partant de Nice avec mon ami Albert
S06076,Je dois rejoindre Lyon en partant de Montpelleir avec mon ami Albert
S06077,un ticket borDeaux mareillE
S06078,Je veux aller de Bordeaux à Nantes via Reims!!
S06079,Comment aller de Nice vers Dijno ?.
S06080,des trains en partance de lyon vers grenoble
S06081,Je veux aller de Montepllier a Reis lundi!!
S06082,je voudraIs un billet dijon-paris
S06083,Je veux aller de Toulouse à Grenolbe ce soir!!!
S06084,Je pars
S06085,Un ticket Dijjon Touln.
S06086,je souhaite me rendre à marseille depuis bordeaux
S06087,Je pars de Nantes et je vais à Dijjon ...
S06088,de à!!!
S06089,Je veux aller de Strsabourg à Marsielle demain
S06090,"Salut, je veux aller de Dijno à Rennes stp"
S06091,Je pars de Clermont-Ferraand et je vais à Saint-Etienne
S06092,Je voudrais aller de Toulose a Rennes en passant par Clermont-Ferrand
S06093,  Je voudrais un billet Lille-Lyon  
S06094,  Billet de Toulon à L eHavre 
S06095,comment aller de liule vers strsabourg ?
S06096,je veux aller de nimes à paris ce soir
S06097,Je Veux Aller De Lille À Touoln Via Saint-Etienne
S06098,de à
S06099,Je Pars
S06100,Des trains en partance de Nantes vers Clermont-Ferrand
S06101,Avec mes amis florence et paris je mange une pizza
S06102,je voUdrAis aLlEr de nimes à lyon en passant Par DijoN
S06103,Je pars de Anegrs et je vais à Marsielle
S06104,Je veux un billet
S06105,Je veux un billet
S06106,Je suis à la maison
S06107,Comment aller de Saint-Etienne vers Grenoble ?
S06108, Réserver un train de Lille à Dijon pour demain
S06109,Je voudrais aller de Montpellier à Strasbourg en passant par Niyes
S06110,  Des trains en partance de Lyno vers Niice  
S06111,Billet de Nimes a Montpellier
S06112,Un ticket Clermont-Ferrand Bordeaxu
S06113, pour le boulot: saint-etienne -> touln
S06114,Je voudrais aller de Dijon à Nimse en passant par Angers
S06115,Merci beaucoup!!!
S06116,Je veux aller de Le Havoe à Lilie ce soir  
S06117,Aller A
S06118,Réserver un train de Nimes à Boreeaux pour demain 
S06119,Des trains en partance de Nantse vers Saint-Etienae
S06120,Billet de Nice à Toulon
S06121,QUEL TEMPS FAIT-IL À NANTES ?  
S06122,je veux aller de llile A TyuLOn vIa marseille
S06123,Je voudrais aller de Nantes à LeH avre
S06124,je voudrais aller de toulouse à lille
S06125,Quel temps fait-il à Lyon ?
S06126,  Je veux un billet!!!
S06127,Je Voudrais Aller De Saint-Etienne À Lylle En Passant Par Bordeaux
S06128,  Peux-tu m'aider ?  
S06129,Je Pars
S06130,je veux aller de lille à montpellier demain
S06131,Je voudrais aller de Le Havre à Strasbourg.
S06132,CoMmEnT alLER de ReiMs vErs agners ?
S06133,des trains en partance de angerrs vers nimes.
S06134, JE DOIS REJOINDRE DIJON EN PARTANT DE REIMS AVEC MON AMI ALBERT
S06135,aveC mes amis flOrence Et pariS JE mange une pizza
S06136,Je veux aller de Tolon a Lyon ce soir.
S06137,BILLET DE NANTES A RENNES
S06138,Un ticket Nantes Strasbourg.
S06139,Je veux aller demain
S06140,je voudrais aller de strasboourg à nantes en passant par rennes!!
S06141,  Billet de Toulon a Nimes  .
S06142,Réserver un train de Paris à Reios pour demain
S06143,Je veux un billet
S06144,  Bonjour
S06145,Je Dois Rejoindre Clermont-Ferrand En Partant De Marseille Avec Mon Ami Albert
S06146,Des trains en partance de Bordeux vers Lille
S06147,Billet de Bordeaux a Nimes
S06148, je veUx Aller Demain 
S06149,JE VEUX ALLER DE ANGRES À SAINT-ETIENNE LUNDI
S06150,Je voudrais un billet Lille-Clermont-Ferrand
S06151,aVec Mes amis florencE et parIS je mange une piZza ?
S06152,Je pars de Le avre et je vais à Strasbourg!!!
S06153,Bonjour
S06154,Je veux aller de Strasbourg a Clermot-Ferrand lundi.
S06155,Je voudrais aller de Clermotn-Ferrand à Toulon en passant par Bordeaux!!
S06156,Je veux aller de Toulouse à Lille
S06157,J aime Bordeaux
S06158,J'AIME NIMES
S06159,"Salut, je veux aller de Grenooble à Lille stp"
S06160,Je pars
S06161,JE VOUDRAIS ALLER DE LILLE A NIMES EN PASSANT PAR NICE
S06162,je voudrais aller de paris a toulouse en passant par nice
S06163,Un ticket Moitpellier Nantes
S06164,Peux-tu m aider ?
S06165,Je pars
S06166,uN ticket reims dIOjn
S06167,Je souhaite me rendre à Nimes depuis Nice
S06168, Je souhaite me rendre à Angers depuis Dojon 
S06169,Je pars de Nice et je vais à Grenooble ?
S06170,Comment aller de Toulouse vers Lille ?
S06171,  Je voudrais aller de Llile a Nimes!!!
S06172,Je veux aller de Bordeauux à Le Havre via Paris
S06173,comment aller de touulon vers rennes ?
S06174,Réserver un train de Grenoble à Lille pour demain
S06175,Billet de Lyon a Toulon 
S06176,JE VEUX ALLER DE MARSEILLE À GREENOBLE
S06177,Je veux aller de Marseille à Pairs lundi
S06178,Je souhaite me rendre à Lille depuis Bordeaux
S06179,Train
S06180,Je Veux Aller Demain
S06181,Je veux aller de Reeims à Strasbourg via Dijno
S06182,Je dois rejoindre Bordeaux en partant de Paris avec mon ami Albert
S06183,Je veux AlLer de stRasbourg à NMEs
S06184,Je veux aller de Marsuille à Dajon via Grenoble
S06185,Je voudrais aller de Nice à Strasbourg
S06186,Je veux aller de Marseille à Nantes ce soir
S06187,Je voudrais un billet Nice-Angers
S06188,billet de nims à grenoble
S06189,Avec mes amis florence et paris je mange une pizza!!!
S06190,JE SOUHAITE ME RENDRE À MASREILLE DEPUIS MONTPELLIER ...
S06191,Billet de Le Haere à Dijon 
S06192,Je souhaite me rendre à Nice depuis Montpellier
S06193,Je voudrais un billet Strasbourg-Bordeaux
S06194,"  Salut, je veux aller de Lyon à Marseille stp  !!!"
S06195,je Veux aLler de tOulon à strasBoUrg cE soir
S06196,Je suis à la maison 
S06197,je voudrais un billet paris-marseille.
S06198,  Pour le boulot: Renens -> Angers
S06199,Des trains en partance de Le aHvre vers Paaris
S06200,je veux allER de moNtpEllIEr À marsEalle dEmain
S06201, Je veux aller de Loyn a Nicce lundi 
S06202,Je veux aller de Marseeille à Montpellier via Clermont-eFrrand
S06203,DE A
S06204,Je Voudrais Aller De Dijon A Nantes
S06205,Je Voudrais Aller De Le Havre A Bordeauux En Passant Par Niice
S06206,Je voudrais un billet Angeers-Grenoble
S06207,"Salut, je veux aller de Niimes a Lyoon stp "
S06208,peux-tu m'aider ?  
S06209,  Je veux aller de Nimes à Rennes demain  ...
S06210,Je veux aller de Clermont-Ferrand à Strasborug ce soir
S06211,MERCI BEAUCOUP
S06212, Pour le boulot: ClermontFerrand -> Strasbourg 
S06213,  Quel temps fait-il à Nice ?  
S06214,Quel temps fait-il à Nice ?!!!
S06215,POUR LE BOULOT: REMIS -> STRESBOURG
S06216,Je dois rejoindre Le Havre en partant de Toulon avec mon ami Albert!!!
S06217,Reserver un train de Lille a Bordeaux pour demain
S06218,Merci beaucoup
S06219,Je veux aller de Paaris a Le iavre
S06220,comment aller de berdeaux vers nimes ?
S06221,Je dois rejoindre Nimes en partant de Anegrs avec mon ami Albert
S06222,Un ticket Marseille Clermont-Ferand
S06223,Réserver un train de Clermont-Ferrand à Rnnes pour demain
S06224,Réserver Un Train De Nyce À Lilel Pour Demain
S06225,réserver un train de grenoole à rennes pour demain
S06226,Je pars
S06227,Un ticket Monntpellier Angers  
S06228,Je voudrais aller de Strasbourg à Toulouse en passant par Touon!!!
S06229,Je voudrais aller de Grenoble a Angers en passant par Rnnes
S06230,JE VEUX ALLER DE NICE A DIJON
S06231,Je suis à la maison
S06232,Je dois rejoindre Lyon en partant de Nantes avec mon ami Albert
S06233,Je voudrais un billet Clermont-Ferrand-Toluon ?
S06234,Je Voudrais Un Billet Clermon-Tferrand-Nimes
S06235, Je voudrais un billet Reims-Natnes  
S06236,  Des trains en partance de Toulon vers Nice  
S06237,"Salut, je veux aller de Reims à Montpellier stp!!"
S06238,Je veux aller de Toulon à Strasbourg ce soir ...
S06239,  J'Aime Saint-Etienne  
S06240,Un ticket Strasbougr Llile
S06241,Pour le boulot: Nimes -> Rennes
S06242,Je dois rejoindre Saaint-Etienne en partant de Strasbourg avec mon ami Albert
S06243,  Je pars de Dijon et je vais à Reims
S06244,Aller a
S06245,Je veux aller de Marseille à Saint-Etienne via Le Havre
S06246,Réserver un train de Naotes à Bordeaux pour demain ...
S06247,J aime Lille 
S06248,Je Suis À La Maison!!!
S06249,Je souhaite me rendre à Lille depuis Touloue 
S06250,de à ...
S06251,TRAIN
S06252,Je veux aller de Bordeaux à SaintEtienne demain
S06253,Pour le boulot: Rennes -> Nimes
S06254,  DES TRAINS EN PARTANCE DE DIJON VERS BORDEUAX.
S06255,Merci beaucoup!!!
S06256,Je souhaite me rendre à Lille depuis Marseilee!!!
S06257,RÉSERVER UN TRAIN DE TOULON À MAREILLE POUR DEMAIN
S06258,Des trains en partance de Grenoble vers Marseille
S06259,Je veux aller de Toulouse a Saint-Etiennne ce soir
